transaction_id,date,amount,description,category,is_anomaly
TRX-004695,2024-05-18 06:03:43,-220.91,Суші Master,Їжа та Продукти,False
TRX-004696,2024-08-21 15:30:54,-358.42,Суші Master,Їжа та Продукти,False
TRX-004697,2024-03-21 13:33:56,-894.9,Клуб 'Атлас',Розваги,False
TRX-004698,2025-01-05 14:21:02,-361.64,Криптобіржа: Steam покупки,Інше,True
TRX-004699,2023-03-11 22:56:57,-189.15,АЗС WOG,Транспорт,False
TRX-004700,2023-09-28 17:37:31,-6304.66,Поповнення Sense SuperApp,Перекази,False
TRX-004701,2023-05-15 08:07:54,-514.1,АЗС WOG,Транспорт,False
TRX-004702,2025-05-29 14:27:05,-1664.45,Amazon покупка,Покупки,False
TRX-004703,2024-02-26 22:41:50,15025.95,Зарплата,Дохід,False
TRX-004704,2024-08-07 01:22:24,-234.38,Клуб 'Атлас',Розваги,False
TRX-004705,2024-12-01 09:15:08,-764.86,Комунальні послуги,Оплата послуг,False
TRX-004706,2023-04-04 12:20:55,-399.01,Інтернет оплата,Оплата послуг,False
TRX-004707,2023-01-29 05:03:35,-561.47,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004708,2023-01-24 03:50:43,11008.99,Повернення боргу,Дохід,False
TRX-004709,2023-05-20 12:11:15,-764.08,АТБ,Їжа та Продукти,False
TRX-004710,2025-06-06 21:48:33,-325.11,Суші Master,Їжа та Продукти,False
TRX-004711,2024-09-18 20:49:32,-756.9,Netflix,Оплата послуг,False
TRX-004712,2025-05-29 20:43:28,-860.25,Зняття готівки в банкоматі,Інше,False
TRX-004713,2023-09-14 06:39:53,-276.25,Укрзалізниця квиток,Транспорт,False
TRX-004714,2023-10-15 23:15:15,-463.23,Суші Master,Їжа та Продукти,False
TRX-004715,2023-02-13 23:47:07,-388.58,Комунальні послуги,Оплата послуг,False
TRX-004716,2025-04-03 23:24:43,-596.48,Netflix,Оплата послуг,False
TRX-004717,2024-10-15 00:01:47,-290.6,Таксі Bolt,Транспорт,False
TRX-004718,2025-06-07 01:14:46,-1120.62,Стоматологія,Здоров'я та Краса,False
TRX-004719,2023-05-23 10:39:23,-1033.8,Steam покупки,Розваги,False
TRX-004720,2023-10-20 15:10:12,15191.98,Фріланс оплата,Дохід,False
TRX-004721,2025-06-17 05:32:41,-1369.4,Клуб 'Атлас',Розваги,False
TRX-004722,2023-08-13 19:59:22,7797.51,Зарплата,Дохід,False
TRX-004723,2024-06-30 18:29:55,-1434.39,Стоматологія,Здоров'я та Краса,False
TRX-004724,2024-08-10 09:55:45,-262.73,Фора,Їжа та Продукти,False
TRX-004725,2024-12-09 12:26:48,-2470.28,Amazon покупка,Покупки,False
TRX-004726,2023-03-19 13:57:37,14478.96,Повернення боргу,Дохід,False
TRX-004727,2024-12-22 05:08:10,-30.0,АЗС WOG,Транспорт,False
TRX-004728,2024-11-07 03:36:38,-623.24,Комунальні послуги,Оплата послуг,False
TRX-004729,2024-11-30 06:23:43,-4063.01,Переказ на картку ПриватБанку,Перекази,False
TRX-004730,2023-11-09 17:14:32,-186.19,АЗС WOG,Транспорт,False
TRX-004731,2023-02-22 11:12:46,-5929.01,Аномально велика витрата: Фора,Їжа та Продукти,True
TRX-004732,2024-07-02 08:55:04,-369.26,Сільпо,Їжа та Продукти,False
TRX-004733,2023-02-28 11:08:11,-550.38,Netflix,Оплата послуг,False
TRX-004734,2025-05-27 18:27:11,-167.72,Таксі Bolt,Транспорт,False
TRX-004735,2024-11-16 15:49:04,12747.44,Фріланс оплата,Дохід,False
TRX-004736,2023-08-02 08:53:52,-747.28,Netflix,Оплата послуг,False
TRX-004737,2023-11-16 20:05:07,11374.55,Стипендія,Дохід,False
TRX-004738,2023-01-13 08:39:34,-780.71,Фора,Їжа та Продукти,False
TRX-004739,2025-04-01 19:09:12,-337.53,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004740,2024-10-24 15:33:00,-442.61,АТБ,Їжа та Продукти,False
TRX-004741,2024-03-26 11:16:15,-5591.98,Поповнення Sense SuperApp,Перекази,False
TRX-004742,2025-06-04 08:02:14,-2314.37,Електроніка Comfy,Покупки,False
TRX-004743,2024-03-13 14:16:30,-307.08,Укрзалізниця квиток,Транспорт,False
TRX-004744,2024-05-28 06:29:14,-977.26,Amazon покупка,Покупки,False
TRX-004745,2024-04-22 12:23:15,-3870.41,ЦУМ Київ,Покупки,False
TRX-004746,2024-04-19 08:22:01,-905.61,Steam покупки,Розваги,False
TRX-004747,2024-01-15 22:54:27,-2088.21,Rozetka.ua замовлення,Покупки,False
TRX-004748,2024-02-06 12:47:03,-623.35,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004749,2025-06-12 02:34:04,-681.75,Фітнес-клуб SportLife,Здоров'я та Краса,False
TRX-004750,2025-03-27 20:09:34,-2045.54,Електроніка Comfy,Покупки,False
TRX-004751,2023-12-15 19:02:22,9291.24,Стипендія,Дохід,False
TRX-004752,2023-07-19 07:30:31,-1166.22,Steam покупки,Розваги,False
TRX-004753,2023-12-06 11:15:00,-861.99,Невідомий платіж,Інше,False
TRX-004754,2025-03-22 11:55:22,-667.18,Комунальні послуги,Оплата послуг,False
TRX-004755,2023-09-02 23:14:00,-290.69,АТБ,Їжа та Продукти,False
TRX-004756,2025-06-06 00:40:55,-175.66,Метрополітен,Транспорт,False
TRX-004757,2023-06-28 20:51:42,-317.43,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-004758,2024-04-13 03:27:44,-644.73,Стоматологія,Здоров'я та Краса,False
TRX-004759,2024-10-03 06:14:43,-30.0,Укрзалізниця квиток,Транспорт,False
TRX-004760,2023-07-24 22:01:26,-8407.66,Аномально велика витрата: Клініка 'Борис',Здоров'я та Краса,True
TRX-004761,2024-04-13 18:50:50,-529.39,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004762,2024-08-15 15:24:17,-3955.74,Переказ на картку ПриватБанку,Перекази,False
TRX-004763,2023-12-14 02:40:23,-1369.22,Інтернет оплата,Оплата послуг,False
TRX-004764,2024-07-06 16:07:22,-772.02,АТБ,Їжа та Продукти,False
TRX-004765,2024-12-17 20:53:00,-113.32,Укрзалізниця квиток,Транспорт,False
TRX-004766,2025-04-01 09:47:18,-2186.29,Одяг Zara,Покупки,False
TRX-004767,2025-06-23 15:35:31,-208.8,Укрзалізниця квиток,Транспорт,False
TRX-004768,2025-05-12 17:57:50,-2971.04,Переказ на картку ПриватБанку,Перекази,False
TRX-004769,2023-12-06 06:34:29,-2319.86,Вихідний переказ,Перекази,False
TRX-004770,2025-05-08 08:34:29,-586.44,Фора,Їжа та Продукти,False
TRX-004771,2024-09-08 00:24:35,-197.79,Метрополітен,Транспорт,False
TRX-004772,2025-04-22 00:42:24,-841.96,Інтернет оплата,Оплата послуг,False
TRX-004773,2024-04-05 18:55:19,-1496.89,Клініка 'Борис',Здоров'я та Краса,False
TRX-004774,2023-09-02 18:41:05,-7747.83,Поповнення Sense SuperApp,Перекази,False
TRX-004775,2024-01-22 06:45:19,-329.52,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004776,2024-02-16 20:30:24,-2308.45,Аномально велика витрата: Метрополітен,Транспорт,True
TRX-004777,2024-12-01 05:38:04,-1660.22,Одяг Zara,Покупки,False
TRX-004778,2024-09-07 13:05:11,-2399.97,Електроніка Comfy,Покупки,False
TRX-004779,2023-02-20 18:00:31,-650.25,Комунальні послуги,Оплата послуг,False
TRX-004780,2023-08-07 19:57:02,-494.32,Комунальні послуги,Оплата послуг,False
TRX-004781,2025-06-23 23:39:38,-1374.79,Поповнення мобільного,Інше,False
TRX-004782,2023-05-20 07:09:41,-930.42,Steam покупки,Розваги,False
TRX-004783,2024-03-20 08:34:54,9226.76,Стипендія,Дохід,False
TRX-004784,2023-02-28 07:35:16,-550.87,Фора,Їжа та Продукти,False
TRX-004785,2023-12-21 18:39:24,-346.74,Комунальні послуги,Оплата послуг,False
TRX-004786,2023-09-11 18:51:26,-162.56,Піцерія Domino's,Їжа та Продукти,False
TRX-004787,2024-03-11 11:29:39,-299.23,АЗС WOG,Транспорт,False
TRX-004788,2024-06-07 03:50:53,-1474.07,Rozetka.ua замовлення,Покупки,False
TRX-004789,2023-07-27 08:22:01,-536.46,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-004790,2023-12-30 03:41:37,8133.07,Зарплата,Дохід,False
TRX-004791,2024-09-15 08:31:45,-902.23,Інтернет оплата,Оплата послуг,False
TRX-004792,2023-01-16 11:21:59,-367.7,Сільпо,Їжа та Продукти,False
TRX-004793,2024-09-26 06:12:34,-492.0,Інтернет оплата,Оплата послуг,False
TRX-004794,2023-07-10 20:23:37,-1151.15,Steam покупки,Розваги,False
TRX-004795,2024-07-21 07:38:47,-2246.77,Переказ на картку ПриватБанку,Перекази,False
TRX-004796,2024-10-25 02:47:54,-209.89,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004797,2024-06-23 15:01:16,-2304.76,Amazon покупка,Покупки,False
TRX-004798,2023-03-30 00:38:39,-411.01,Суші Master,Їжа та Продукти,False
TRX-004799,2023-03-29 01:41:49,8394.02,Переказ від родичів,Дохід,False
TRX-004800,2025-06-22 16:08:18,-750.84,Комунальні послуги,Оплата послуг,False
TRX-004801,2023-09-23 01:26:51,-337.62,Сільпо,Їжа та Продукти,False
TRX-004802,2023-07-24 18:13:57,10901.95,Фріланс оплата,Дохід,False
TRX-004803,2023-04-16 19:00:11,-3207.74,Поповнення Sense SuperApp,Перекази,False
TRX-004804,2023-01-26 10:53:47,13213.75,Переказ від родичів,Дохід,False
TRX-004805,2023-07-25 16:19:56,-766.42,Фора,Їжа та Продукти,False
TRX-004806,2024-10-04 11:38:46,-1277.92,Вихідний переказ,Перекази,False
TRX-004807,2025-04-28 21:40:28,-628.16,Інтернет оплата,Оплата послуг,False
TRX-004808,2025-01-09 21:16:06,-1342.64,Steam покупки,Розваги,False
TRX-004809,2024-02-09 14:17:01,-236.78,Проїзд в автобусі,Транспорт,False
TRX-004810,2023-10-12 02:08:19,-2737.92,Переказ на картку ПриватБанку,Перекази,False
TRX-004811,2025-04-21 09:12:21,-584.19,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004812,2024-12-29 19:35:14,-1400.66,Концерт в Оперному,Розваги,False
TRX-004813,2023-04-10 13:24:41,-678.1,Фора,Їжа та Продукти,False
TRX-004814,2025-06-27 15:53:35,-2292.73,Amazon покупка,Покупки,False
TRX-004815,2025-04-09 04:37:46,-519.58,Фора,Їжа та Продукти,False
TRX-004816,2023-08-18 00:41:44,-3201.97,Вихідний переказ,Перекази,False
TRX-004817,2023-10-19 11:13:20,-429.79,Метрополітен,Транспорт,False
TRX-004818,2023-06-04 22:11:31,-661.99,АТБ,Їжа та Продукти,False
TRX-004819,2023-07-05 05:03:37,-315.49,Інтернет оплата,Оплата послуг,False
TRX-004820,2024-06-22 12:15:28,-1182.24,Невідомий платіж,Інше,False
TRX-004821,2023-03-19 16:00:32,-1261.13,Кінотеатр Multiplex,Розваги,False
TRX-004822,2023-03-18 20:53:16,-1441.06,Фітнес-клуб SportLife,Здоров'я та Краса,False
TRX-004823,2023-02-26 00:10:40,-1940.01,Rozetka.ua замовлення,Покупки,False
TRX-004824,2024-07-01 14:57:52,-328.49,Піцерія Domino's,Їжа та Продукти,False
TRX-004825,2024-07-05 09:51:17,-399.58,Фора,Їжа та Продукти,False
TRX-004826,2023-06-19 22:25:41,-348.19,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-004827,2025-02-03 15:39:50,-4897.88,Поповнення Sense SuperApp,Перекази,False
TRX-004828,2023-12-09 05:49:40,-538.28,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-004829,2024-07-14 08:29:16,-2072.52,Клініка 'Борис',Здоров'я та Краса,False
TRX-004830,2024-08-06 14:23:00,-678.94,Суші Master,Їжа та Продукти,False
TRX-004831,2024-02-09 22:35:48,-1387.82,Steam покупки,Розваги,False
TRX-004832,2023-10-26 19:36:45,-1235.68,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-004833,2023-10-31 16:50:36,-426.54,Фора,Їжа та Продукти,False
TRX-004834,2024-11-18 21:28:28,-862.31,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-004835,2025-03-16 13:30:07,-5470.38,Аномально велика витрата: Комунальні послуги,Оплата послуг,True
TRX-004836,2023-09-16 04:45:43,12752.93,Стипендія,Дохід,False
TRX-004837,2024-08-09 11:05:00,-2002.52,Amazon покупка,Покупки,False
TRX-004838,2024-05-01 13:45:19,-746.0,Суші Master,Їжа та Продукти,False
TRX-004839,2024-02-04 19:46:18,-1393.07,Клуб 'Атлас',Розваги,False
TRX-004840,2023-11-21 23:39:21,-219.99,Піцерія Domino's,Їжа та Продукти,False
TRX-004841,2024-10-05 07:19:13,-617.45,Сільпо,Їжа та Продукти,False
TRX-004842,2025-02-12 15:05:20,-548.59,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-004843,2024-07-11 05:02:02,-620.71,Інтернет оплата,Оплата послуг,False
TRX-004844,2024-09-12 09:29:54,-190.77,Метрополітен,Транспорт,False
TRX-004845,2023-07-27 21:13:01,18992.55,Стипендія,Дохід,False
TRX-004846,2023-09-02 22:17:09,-708.01,Фора,Їжа та Продукти,False
TRX-004847,2024-05-16 02:39:57,-3520.46,Вихідний переказ,Перекази,False
TRX-004848,2023-08-24 13:21:13,-466.16,Концерт в Оперному,Розваги,False
TRX-004849,2025-06-22 10:20:20,-242.15,Укрзалізниця квиток,Транспорт,False
TRX-004850,2023-08-28 11:50:56,-1173.8,Клуб 'Атлас',Розваги,False
TRX-004851,2024-04-05 20:14:53,-9657.49,Аномально велика витрата: Клуб 'Атлас',Розваги,True
TRX-004852,2024-06-04 18:04:30,-1501.25,Кінотеатр Multiplex,Розваги,False
TRX-004853,2025-05-06 07:09:05,-162.43,Таксі Bolt,Транспорт,False
TRX-004854,2023-06-16 04:05:56,-633.96,Піцерія Domino's,Їжа та Продукти,False
TRX-004855,2023-03-04 19:59:31,16235.12,Фріланс оплата,Дохід,False
TRX-004856,2023-12-15 16:05:06,-2158.51,Rozetka.ua замовлення,Покупки,False
TRX-004857,2023-05-11 00:51:32,-595.89,Сільпо,Їжа та Продукти,False
TRX-004858,2023-09-26 14:01:16,-1944.2,Amazon покупка,Покупки,False
TRX-004859,2025-03-05 08:56:58,-546.29,Кінотеатр Multiplex,Розваги,False
TRX-004860,2025-04-16 06:15:47,-469.65,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004861,2025-04-12 07:31:47,-730.76,Netflix,Оплата послуг,False
TRX-004862,2023-01-14 02:31:14,-474.39,Піцерія Domino's,Їжа та Продукти,False
TRX-004863,2024-05-22 12:52:42,-660.15,Піцерія Domino's,Їжа та Продукти,False
TRX-004864,2024-04-25 11:41:04,-803.91,Поповнення мобільного,Інше,False
TRX-004865,2023-01-02 11:47:28,10693.64,Повернення боргу,Дохід,False
TRX-004866,2025-02-19 13:40:03,-6662.24,Вихідний переказ,Перекази,False
TRX-004867,2025-03-25 15:41:52,-655.46,Комунальні послуги,Оплата послуг,False
TRX-004868,2024-08-25 07:07:46,-835.31,Концерт в Оперному,Розваги,False
TRX-004869,2024-09-12 06:49:33,-2827.04,ЦУМ Київ,Покупки,False
TRX-004870,2023-07-20 20:41:50,-362.25,Суші Master,Їжа та Продукти,False
TRX-004871,2023-08-07 21:28:53,-1418.44,Одяг Zara,Покупки,False
TRX-004872,2023-10-06 03:18:24,1200.0,Шахрайський переказ: Переказ від родичів,Інше,True
TRX-004873,2024-03-17 16:17:47,-389.21,Фора,Їжа та Продукти,False
TRX-004874,2023-06-25 04:17:31,-761.74,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004875,2025-06-01 21:41:48,-342.17,ЦУМ Київ,Покупки,False
TRX-004876,2024-11-24 15:13:48,-309.62,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004877,2024-03-07 08:51:00,-709.77,Інтернет оплата,Оплата послуг,False
TRX-004878,2025-03-08 23:38:57,-204.11,ЦУМ Київ,Покупки,False
TRX-004879,2023-01-31 22:00:54,9957.21,Повернення боргу,Дохід,False
TRX-004880,2023-02-02 12:34:45,-2912.69,Rozetka.ua замовлення,Покупки,False
TRX-004881,2023-04-07 21:59:30,20172.1,Переказ від родичів,Дохід,False
TRX-004882,2025-04-17 16:22:31,-343.54,Проїзд в автобусі,Транспорт,False
TRX-004883,2023-05-30 16:36:17,8294.13,Зарплата,Дохід,False
TRX-004884,2023-10-06 18:46:11,-307.97,Піцерія Domino's,Їжа та Продукти,False
TRX-004885,2025-05-04 03:16:17,-2115.93,Amazon покупка,Покупки,False
TRX-004886,2023-09-09 09:47:18,-5561.93,Поповнення Sense SuperApp,Перекази,False
TRX-004887,2025-05-27 00:08:41,-3486.34,ЦУМ Київ,Покупки,False
TRX-004888,2024-09-10 10:31:34,-842.7,Netflix,Оплата послуг,False
TRX-004889,2024-12-11 12:41:03,-2067.29,Rozetka.ua замовлення,Покупки,False
TRX-004890,2023-10-03 10:36:39,-832.4,Клініка 'Борис',Здоров'я та Краса,False
TRX-004891,2025-02-18 05:03:55,-2205.88,Steam покупки,Розваги,False
TRX-004892,2023-11-13 15:57:12,-625.32,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004893,2023-05-10 09:42:56,-432.81,Інтернет оплата,Оплата послуг,False
TRX-004894,2025-04-22 11:33:57,-4550.75,Вихідний переказ,Перекази,False
TRX-004895,2024-12-07 14:59:56,-324.51,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004896,2023-06-18 19:08:40,2381.8,Зарплата,Дохід,False
TRX-004897,2025-02-24 19:08:15,-2250.12,Rozetka.ua замовлення,Покупки,False
TRX-004898,2023-08-25 16:11:23,-856.49,Піцерія Domino's,Їжа та Продукти,False
TRX-004899,2023-12-14 16:04:59,-55.42,Таксі Bolt,Транспорт,False
TRX-004900,2023-04-09 08:01:14,-613.82,Комунальні послуги,Оплата послуг,False
TRX-004901,2023-01-31 17:37:57,-193.96,Укрзалізниця квиток,Транспорт,False
TRX-004902,2023-05-28 12:48:35,-1208.6,Steam покупки,Розваги,False
TRX-004903,2024-07-29 03:19:35,-913.83,Шахрайський переказ: Клініка 'Борис',Інше,True
TRX-004904,2024-02-18 20:09:02,-227.99,АТБ,Їжа та Продукти,False
TRX-004905,2024-12-26 14:20:08,-607.56,Steam покупки,Розваги,False
TRX-004906,2025-02-20 15:27:42,-1335.76,Amazon покупка,Покупки,False
TRX-004907,2024-10-12 21:25:27,-936.08,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-004908,2024-04-09 08:07:10,-493.99,Укрзалізниця квиток,Транспорт,False
TRX-004909,2023-01-26 20:14:46,-4530.19,Аномально велика витрата: Невідомий платіж,Інше,True
TRX-004910,2024-07-26 15:52:29,-2982.24,Одяг Zara,Покупки,False
TRX-004911,2023-09-23 08:26:31,-1639.33,Концерт в Оперному,Розваги,False
TRX-004912,2023-05-27 08:03:36,-646.71,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004913,2025-02-26 22:53:51,-1003.51,Клуб 'Атлас',Розваги,False
TRX-004914,2023-12-14 05:16:09,-904.93,Steam покупки,Розваги,False
TRX-004915,2023-01-15 00:45:16,-2061.29,Amazon покупка,Покупки,False
TRX-004916,2025-06-18 23:02:47,-744.12,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-004917,2025-01-08 03:58:35,-79.05,Піцерія Domino's,Їжа та Продукти,False
TRX-004918,2024-04-18 01:03:36,20168.71,Повернення боргу,Дохід,False
TRX-004919,2024-09-07 17:16:13,-638.83,Інтернет оплата,Оплата послуг,False
TRX-004920,2024-12-11 08:47:43,-579.63,Суші Master,Їжа та Продукти,False
TRX-004921,2025-05-18 14:37:18,-291.31,Проїзд в автобусі,Транспорт,False
TRX-004922,2024-03-17 12:44:12,-189.73,Метрополітен,Транспорт,False
TRX-004923,2023-10-28 15:44:26,-1851.26,Електроніка Comfy,Покупки,False
TRX-004924,2023-06-24 19:57:55,-60.09,Таксі Bolt,Транспорт,False
TRX-004925,2024-12-12 23:59:15,-1169.27,Комунальні послуги,Оплата послуг,False
TRX-004926,2025-06-22 08:49:20,-291.37,Інтернет оплата,Оплата послуг,False
TRX-004927,2024-03-31 02:36:44,-8830.07,Аномально велика витрата: Електроніка Comfy,Покупки,True
TRX-004928,2023-01-16 08:12:57,-1647.79,Rozetka.ua замовлення,Покупки,False
TRX-004929,2025-03-10 16:00:14,-2392.85,ЦУМ Київ,Покупки,False
TRX-004930,2023-09-23 11:39:51,-697.73,АТБ,Їжа та Продукти,False
TRX-004931,2023-08-05 18:27:54,-1254.24,Поповнення мобільного,Інше,False
TRX-004932,2024-03-26 07:26:04,-552.82,Міжнародний платіж: Інтернет оплата,Інше,True
TRX-004933,2025-04-10 12:52:18,-1116.24,Стоматологія,Здоров'я та Краса,False
TRX-004934,2023-12-10 23:51:50,15605.99,Фріланс оплата,Дохід,False
TRX-004935,2023-10-23 01:59:39,-765.38,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-004936,2024-04-18 23:44:43,-1011.95,Клуб 'Атлас',Розваги,False
TRX-004937,2025-01-05 21:48:57,-448.56,Суші Master,Їжа та Продукти,False
TRX-004938,2025-05-09 13:43:12,-57.99,Криптобіржа: Таксі Bolt,Інше,True
TRX-004939,2024-07-29 15:24:13,-59538.38,Аномально велика витрата: Переказ на картку ПриватБанку,Перекази,True
TRX-004940,2024-06-19 19:18:15,-3645.82,Одяг Zara,Покупки,False
TRX-004941,2024-07-06 20:34:36,-1199.64,Кінотеатр Multiplex,Розваги,False
TRX-004942,2024-07-09 06:11:40,-46.16,Метрополітен,Транспорт,False
TRX-004943,2025-05-28 05:09:05,-465.92,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004944,2024-04-02 00:11:14,-178.08,Проїзд в автобусі,Транспорт,False
TRX-004945,2025-01-15 10:11:34,-6656.12,Переказ на картку ПриватБанку,Перекази,False
TRX-004946,2025-04-04 14:23:06,-867.77,Netflix,Оплата послуг,False
TRX-004947,2023-02-24 05:53:32,3702.05,Переказ від родичів,Дохід,False
TRX-004948,2023-07-10 21:07:16,11911.86,Стипендія,Дохід,False
TRX-004949,2024-04-15 17:15:31,-7243.72,Вихідний переказ,Перекази,False
TRX-004950,2023-03-09 05:04:05,-272.0,АЗС WOG,Транспорт,False
TRX-004951,2024-10-17 11:02:36,-782.27,Netflix,Оплата послуг,False
TRX-004952,2024-08-04 08:07:42,-570.23,АТБ,Їжа та Продукти,False
TRX-004953,2023-07-15 19:20:10,-568.33,Фора,Їжа та Продукти,False
TRX-004954,2024-11-08 14:15:56,-864.34,Клініка 'Борис',Здоров'я та Краса,False
TRX-004955,2024-10-22 22:40:44,-1026.74,Rozetka.ua замовлення,Покупки,False
TRX-004956,2023-10-08 20:42:50,-275.69,АТБ,Їжа та Продукти,False
TRX-004957,2023-12-01 16:44:20,-6418.71,Поповнення Sense SuperApp,Перекази,False
TRX-004958,2024-11-13 20:36:42,-2015.57,Amazon покупка,Покупки,False
TRX-004959,2025-01-16 06:37:18,-930.74,Стоматологія,Здоров'я та Краса,False
TRX-004960,2024-05-20 22:14:30,-236.42,Таксі Bolt,Транспорт,False
TRX-004961,2024-05-21 19:45:52,-438.96,Сільпо,Їжа та Продукти,False
TRX-004962,2024-04-30 12:19:44,16187.65,Зарплата,Дохід,False
TRX-004963,2024-03-22 13:39:11,-249.71,АЗС WOG,Транспорт,False
TRX-004964,2023-09-16 05:17:06,-927.15,Електроніка Comfy,Покупки,False
TRX-004965,2024-01-23 00:29:42,-411.55,Таксі Bolt,Транспорт,False
TRX-004966,2023-04-16 14:49:50,-4590.25,Вихідний переказ,Перекази,False
TRX-004967,2023-08-11 10:22:31,-1012.56,Steam покупки,Розваги,False
TRX-004968,2024-10-23 03:28:08,-3286.06,Електроніка Comfy,Покупки,False
TRX-004969,2024-01-18 17:44:27,-991.78,Концерт в Оперному,Розваги,False
TRX-004970,2024-05-14 00:16:54,-672.3,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-004971,2024-04-19 05:26:01,-264.22,Фора,Їжа та Продукти,False
TRX-004972,2024-04-30 15:36:35,-456.07,АТБ,Їжа та Продукти,False
TRX-004973,2024-05-24 01:14:00,-752.38,Інтернет оплата,Оплата послуг,False
TRX-004974,2023-03-27 00:49:21,-66.69,Метрополітен,Транспорт,False
TRX-004975,2023-03-15 06:23:12,-330.13,Проїзд в автобусі,Транспорт,False
TRX-004976,2024-11-27 07:28:52,-315.12,АЗС WOG,Транспорт,False
TRX-004977,2024-07-22 17:59:53,-1016.51,Концерт в Оперному,Розваги,False
TRX-004978,2024-04-07 05:57:24,-455.57,Проїзд в автобусі,Транспорт,False
TRX-004979,2024-04-04 12:05:47,-566.89,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-004980,2025-06-20 21:37:37,-795.61,Піцерія Domino's,Їжа та Продукти,False
TRX-004981,2024-02-08 19:55:01,-301.28,Піцерія Domino's,Їжа та Продукти,False
TRX-004982,2024-06-01 20:56:09,-527.18,Піцерія Domino's,Їжа та Продукти,False
TRX-004983,2023-12-12 05:54:51,-516.89,Піцерія Domino's,Їжа та Продукти,False
TRX-004984,2023-05-10 03:54:11,-465.37,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-004985,2024-01-08 06:38:51,-1478.15,Клініка 'Борис',Здоров'я та Краса,False
TRX-004986,2023-02-28 03:39:42,-1181.17,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-004987,2025-05-14 23:37:11,11931.98,Переказ від родичів,Дохід,False
TRX-004988,2025-01-08 05:24:18,-601.0,Фора,Їжа та Продукти,False
TRX-004989,2024-11-06 10:19:48,-516.9,Суші Master,Їжа та Продукти,False
TRX-004990,2023-10-10 00:16:29,-357.28,Суші Master,Їжа та Продукти,False
TRX-004991,2024-05-22 12:48:28,-100.0,Клініка 'Борис',Здоров'я та Краса,False
TRX-004992,2023-12-18 17:46:49,-423.56,Інтернет оплата,Оплата послуг,False
TRX-004993,2025-05-26 23:01:10,-304.02,Стоматологія,Здоров'я та Краса,False
TRX-004994,2025-01-13 02:47:01,-840.82,Фора,Їжа та Продукти,False
TRX-004995,2025-02-10 09:14:55,11539.56,Повернення боргу,Дохід,False
TRX-004996,2024-08-11 14:24:43,-4308.16,Поповнення Sense SuperApp,Перекази,False
TRX-004997,2023-04-12 10:43:28,-1444.58,Поповнення мобільного,Інше,False
TRX-004998,2024-09-07 05:57:18,-275.65,Піцерія Domino's,Їжа та Продукти,False
TRX-004999,2024-08-07 04:55:40,-693.25,Steam покупки,Розваги,False
TRX-005000,2024-06-14 10:22:01,12272.29,Фріланс оплата,Дохід,False
TRX-005001,2023-02-15 00:56:33,-2823.02,Міжнародний платіж: ЦУМ Київ,Інше,True
TRX-005002,2025-01-15 04:09:37,-600.34,АТБ,Їжа та Продукти,False
TRX-005003,2023-12-30 10:22:58,-1124.16,Стоматологія,Здоров'я та Краса,False
TRX-005004,2023-05-13 00:26:50,-619.53,Netflix,Оплата послуг,False
TRX-005005,2024-03-27 06:58:28,-1200.12,Клініка 'Борис',Здоров'я та Краса,False
TRX-005006,2024-08-28 15:07:31,-540.33,Піцерія Domino's,Їжа та Продукти,False
TRX-005007,2024-04-07 05:07:30,-588.01,Steam покупки,Розваги,False
TRX-005008,2024-11-11 11:19:50,-509.22,Фора,Їжа та Продукти,False
TRX-005009,2025-01-31 14:53:58,-138.95,Проїзд в автобусі,Транспорт,False
TRX-005010,2025-03-18 15:15:01,-516.22,Піцерія Domino's,Їжа та Продукти,False
